psgc_code,location,region,province,geographic_level
0701234000,Pilar,Region VII (Central Visayas),Bohol,Mun
0701235000,President Carlos P. Garcia,Region VII (Central Visayas),Bohol,Mun
0701236000,Sagbayan,Region VII (Central Visayas),Bohol,Mun
0701237000,San Isidro,Region VII (Central Visayas),Bohol,Mun
0701238000,San Miguel,Region VII (Central Visayas),Bohol,Mun
0701239000,Sevilla,Region VII (Central Visayas),Bohol,Mun
0701240000,Sierra Bullones,Region VII (Central Visayas),Bohol,Mun
0701241000,Sikatuna,Region VII (Central Visayas),Bohol,Mun
0701242000,City of Tagbilaran,Region VII (Central Visayas),Bohol,City
0701243000,Talibon,Region VII (Central Visayas),Bohol,Mun
0701244000,Trinidad,Region VII (Central Visayas),Bohol,Mun
0701245000,Tubigon,Region VII (Central Visayas),Bohol,Mun
0701246000,Ubay,Region VII (Central Visayas),Bohol,Mun
0701247000,Valencia,Region VII (Central Visayas),Bohol,Mun
0702201000,Alcantara,Region VII (Central Visayas),Cebu,Mun
0702202000,Alcoy,Region VII (Central Visayas),Cebu,Mun
0702203000,Alegria,Region VII (Central Visayas),Cebu,Mun
0702204000,Aloguinsan,Region VII (Central Visayas),Cebu,Mun
0702205000,Argao,Region VII (Central Visayas),Cebu,Mun
0702206000,Asturias,Region VII (Central Visayas),Cebu,Mun
0702207000,Badian,Region VII (Central Visayas),Cebu,Mun
0702208000,Balamban,Region VII (Central Visayas),Cebu,Mun
0702209000,Bantayan,Region VII (Central Visayas),Cebu,Mun
0702210000,Barili,Region VII (Central Visayas),Cebu,Mun
0702211000,City of Bogo,Region VII (Central Visayas),Cebu,City
0702212000,Boljoon,Region VII (Central Visayas),Cebu,Mun
0702213000,Borbon,Region VII (Central Visayas),Cebu,Mun
0702214000,City of Carcar,Region VII (Central Visayas),Cebu,City
0702215000,Carmen,Region VII (Central Visayas),Cebu,Mun
0702216000,Catmon,Region VII (Central Visayas),Cebu,Mun
0730600000,City of Cebu,Region VII (Central Visayas),Cebu,City
0702218000,Compostela,Region VII (Central Visayas),Cebu,Mun
0702219000,Consolacion,Region VII (Central Visayas),Cebu,Mun
0702220000,Cordova,Region VII (Central Visayas),Cebu,Mun
0702221000,Daanbantayan,Region VII (Central Visayas),Cebu,Mun
0702222000,Dalaguete,Region VII (Central Visayas),Cebu,Mun
0702223000,Danao City,Region VII (Central Visayas),Cebu,City
0702224000,Dumanjug,Region VII (Central Visayas),Cebu,Mun
0702225000,Ginatilan,Region VII (Central Visayas),Cebu,Mun
0731100000,City of Lapu-Lapu,Region VII (Central Visayas),Cebu,City
0702227000,Liloan,Region VII (Central Visayas),Cebu,Mun
0702228000,Madridejos,Region VII (Central Visayas),Cebu,Mun
0702229000,Malabuyoc,Region VII (Central Visayas),Cebu,Mun
0731300000,City of Mandaue,Region VII (Central Visayas),Cebu,City
0702231000,Medellin,Region VII (Central Visayas),Cebu,Mun
0702232000,Minglanilla,Region VII (Central Visayas),Cebu,Mun
0702233000,Moalboal,Region VII (Central Visayas),Cebu,Mun
0702234000,City of Naga,Region VII (Central Visayas),Cebu,City
0702235000,Oslob,Region VII (Central Visayas),Cebu,Mun
0702236000,Pilar,Region VII (Central Visayas),Cebu,Mun
0702237000,Pinamungajan,Region VII (Central Visayas),Cebu,Mun
0702238000,Poro,Region VII (Central Visayas),Cebu,Mun
0702239000,Ronda,Region VII (Central Visayas),Cebu,Mun
0702240000,Samboan,Region VII (Central Visayas),Cebu,Mun
0702241000,San Fernando,Region VII (Central Visayas),Cebu,Mun
0702242000,San Francisco,Region VII (Central Visayas),Cebu,Mun
0702243000,San Remigio,Region VII (Central Visayas),Cebu,Mun
0702244000,Santa Fe,Region VII (Central Visayas),Cebu,Mun
0702245000,Santander,Region VII (Central Visayas),Cebu,Mun
0702246000,Sibonga,Region VII (Central Visayas),Cebu,Mun
0702247000,Sogod,Region VII (Central Visayas),Cebu,Mun
0702248000,Tabogon,Region VII (Central Visayas),Cebu,Mun
0702249000,Tabuelan,Region VII (Central Visayas),Cebu,Mun
0702250000,City of Talisay,Region VII (Central Visayas),Cebu,City
0702251000,City of Toledo,Region VII (Central Visayas),Cebu,City
0702252000,Tuburan,Region VII (Central Visayas),Cebu,Mun
0702253000,Tudela,Region VII (Central Visayas),Cebu,Mun
0704601000,Amlan,Region VII (Central Visayas),Negros Oriental,Mun
0704602000,Ayungon,Region VII (Central Visayas),Negros Oriental,Mun
0704603000,Bacong,Region VII (Central Visayas),Negros Oriental,Mun
0704604000,City of Bais,Region VII (Central Visayas),Negros Oriental,City
0704605000,Basay,Region VII (Central Visayas),Negros Oriental,Mun
0704606000,City of Bayawan,Region VII (Central Visayas),Negros Oriental,City
0704607000,Bindoy,Region VII (Central Visayas),Negros Oriental,Mun
0704608000,City of Canlaon,Region VII (Central Visayas),Negros Oriental,City
0704609000,Dauin,Region VII (Central Visayas),Negros Oriental,Mun
0704610000,City of Dumaguete,Region VII (Central Visayas),Negros Oriental,City
0704611000,City of Guihulngan,Region VII (Central Visayas),Negros Oriental,City
0704612000,Jimalalud,Region VII (Central Visayas),Negros Oriental,Mun
0704613000,La Libertad,Region VII (Central Visayas),Negros Oriental,Mun
0704614000,Mabinay,Region VII (Central Visayas),Negros Oriental,Mun
0704615000,Manjuyod,Region VII (Central Visayas),Negros Oriental,Mun
0704616000,Pamplona,Region VII (Central Visayas),Negros Oriental,Mun
0704617000,San Jose,Region VII (Central Visayas),Negros Oriental,Mun
0704618000,Santa Catalina,Region VII (Central Visayas),Negros Oriental,Mun
0704619000,Siaton,Region VII (Central Visayas),Negros Oriental,Mun
0704620000,Sibulan,Region VII (Central Visayas),Negros Oriental,Mun
0704621000,City of Tanjay,Region VII (Central Visayas),Negros Oriental,City
0704622000,Tayasan,Region VII (Central Visayas),Negros Oriental,Mun
0704623000,Valencia,Region VII (Central Visayas),Negros Oriental,Mun
0704624000,Vallehermoso,Region VII (Central Visayas),Negros Oriental,Mun
0704625000,Zamboanguita,Region VII (Central Visayas),Negros Oriental,Mun
0706101000,Enrique Villanueva,Region VII (Central Visayas),Siquijor,Mun
0706102000,Larena,Region VII (Central Visayas),Siquijor,Mun
0706103000,Lazi,Region VII (Central Visayas),Siquijor,Mun
0706104000,Maria,Region VII (Central Visayas),Siquijor,Mun
0706105000,San Juan,Region VII (Central Visayas),Siquijor,Mun
0706106000,Siquijor,Region VII (Central Visayas),Siquijor,Mun
0807801000,Almeria,Region VIII (Eastern Visayas),Biliran,Mun
0807802000,Biliran,Region VIII (Eastern Visayas),Biliran,Mun
0807803000,Cabucgayan,Region VIII (Eastern Visayas),Biliran,Mun
0807804000,Caibiran,Region VIII (Eastern Visayas),Biliran,Mun
0807805000,Culaba,Region VIII (Eastern Visayas),Biliran,Mun
0807806000,Kawayan,Region VIII (Eastern Visayas),Biliran,Mun
0807807000,Maripipi,Region VIII (Eastern Visayas),Biliran,Mun
0807808000,Naval,Region VIII (Eastern Visayas),Biliran,Mun
0802601000,Arteche,Region VIII (Eastern Visayas),Eastern Samar,Mun
0802602000,Balangiga,Region VIII (Eastern Visayas),Eastern Samar,Mun
0802603000,Balangkayan,Region VIII (Eastern Visayas),Eastern Samar,Mun
0802604000,City of Borongan,Region VIII (Eastern Visayas),Eastern Samar,City
0802605000,Can-Avid,Region VIII (Eastern Visayas),Eastern Samar,Mun
0802606000,Dolores,Region VIII (Eastern Visayas),Eastern Samar,Mun
0802607000,General Macarthur,Region VIII (Eastern Visayas),Eastern Samar,Mun
0802608000,Giporlos,Region VIII (Eastern Visayas),Eastern Samar,Mun
0802609000,Guiuan,Region VIII (Eastern Visayas),Eastern Samar,Mun
0802610000,Hernani,Region VIII (Eastern Visayas),Eastern Samar,Mun
0802611000,Jipapad,Region VIII (Eastern Visayas),Eastern Samar,Mun
0802612000,Lawaan,Region VIII (Eastern Visayas),Eastern Samar,Mun
0802613000,Llorente,Region VIII (Eastern Visayas),Eastern Samar,Mun
0802614000,Maslog,Region VIII (Eastern Visayas),Eastern Samar,Mun
0802615000,Maydolong,Region VIII (Eastern Visayas),Eastern Samar,Mun
0802616000,Mercedes,Region VIII (Eastern Visayas),Eastern Samar,Mun
0802617000,Oras,Region VIII (Eastern Visayas),Eastern Samar,Mun
0802618000,Quinapondan,Region VIII (Eastern Visayas),Eastern Samar,Mun
0802619000,Salcedo,Region VIII (Eastern Visayas),Eastern Samar,Mun
0802620000,San Julian,Region VIII (Eastern Visayas),Eastern Samar,Mun
0802621000,San Policarpo,Region VIII (Eastern Visayas),Eastern Samar,Mun
0802622000,Sulat,Region VIII (Eastern Visayas),Eastern Samar,Mun
0802623000,Taft,Region VIII (Eastern Visayas),Eastern Samar,Mun
0803701000,Abuyog,Region VIII (Eastern Visayas),Leyte,Mun
0803702000,Alangalang,Region VIII (Eastern Visayas),Leyte,Mun
0803703000,Albuera,Region VIII (Eastern Visayas),Leyte,Mun
0803705000,Babatngon,Region VIII (Eastern Visayas),Leyte,Mun
0803706000,Barugo,Region VIII (Eastern Visayas),Leyte,Mun
0803707000,Bato,Region VIII (Eastern Visayas),Leyte,Mun
0803708000,City of Baybay,Region VIII (Eastern Visayas),Leyte,City
0803710000,Burauen,Region VIII (Eastern Visayas),Leyte,Mun
0803713000,Calubian,Region VIII (Eastern Visayas),Leyte,Mun
0803714000,Capoocan,Region VIII (Eastern Visayas),Leyte,Mun
0803715000,Carigara,Region VIII (Eastern Visayas),Leyte,Mun
0803717000,Dagami,Region VIII (Eastern Visayas),Leyte,Mun
0803718000,Dulag,Region VIII (Eastern Visayas),Leyte,Mun
0803719000,Hilongos,Region VIII (Eastern Visayas),Leyte,Mun
0803720000,Hindang,Region VIII (Eastern Visayas),Leyte,Mun
0803721000,Inopacan,Region VIII (Eastern Visayas),Leyte,Mun
0803722000,Isabel,Region VIII (Eastern Visayas),Leyte,Mun
0803723000,Jaro,Region VIII (Eastern Visayas),Leyte,Mun
0803724000,Javier,Region VIII (Eastern Visayas),Leyte,Mun
0803725000,Julita,Region VIII (Eastern Visayas),Leyte,Mun
0803726000,Kananga,Region VIII (Eastern Visayas),Leyte,Mun
0803728000,La Paz,Region VIII (Eastern Visayas),Leyte,Mun
0803729000,Leyte,Region VIII (Eastern Visayas),Leyte,Mun
0803730000,Macarthur,Region VIII (Eastern Visayas),Leyte,Mun
0803731000,Mahaplag,Region VIII (Eastern Visayas),Leyte,Mun
0803733000,Matag-Ob,Region VIII (Eastern Visayas),Leyte,Mun
0803734000,Matalom,Region VIII (Eastern Visayas),Leyte,Mun
0803735000,Mayorga,Region VIII (Eastern Visayas),Leyte,Mun
0803736000,Merida,Region VIII (Eastern Visayas),Leyte,Mun
0803738000,Ormoc City,Region VIII (Eastern Visayas),Leyte,City
0803739000,Palo,Region VIII (Eastern Visayas),Leyte,Mun
0803740000,Palompon,Region VIII (Eastern Visayas),Leyte,Mun
0803741000,Pastrana,Region VIII (Eastern Visayas),Leyte,Mun
0803742000,San Isidro,Region VIII (Eastern Visayas),Leyte,Mun
0803743000,San Miguel,Region VIII (Eastern Visayas),Leyte,Mun
0803744000,Santa Fe,Region VIII (Eastern Visayas),Leyte,Mun
0803745000,Tabango,Region VIII (Eastern Visayas),Leyte,Mun
0803746000,Tabontabon,Region VIII (Eastern Visayas),Leyte,Mun
0831600000,City of Tacloban,Region VIII (Eastern Visayas),Leyte,City
0803748000,Tanauan,Region VIII (Eastern Visayas),Leyte,Mun
0803749000,Tolosa,Region VIII (Eastern Visayas),Leyte,Mun
0803750000,Tunga,Region VIII (Eastern Visayas),Leyte,Mun
0803751000,Villaba,Region VIII (Eastern Visayas),Leyte,Mun
0804801000,Allen,Region VIII (Eastern Visayas),Northern Samar,Mun
0804802000,Biri,Region VIII (Eastern Visayas),Northern Samar,Mun
0804803000,Bobon,Region VIII (Eastern Visayas),Northern Samar,Mun
0804804000,Capul,Region VIII (Eastern Visayas),Northern Samar,Mun
0804805000,Catarman,Region VIII (Eastern Visayas),Northern Samar,Mun
0804806000,Catubig,Region VIII (Eastern Visayas),Northern Samar,Mun
0804807000,Gamay,Region VIII (Eastern Visayas),Northern Samar,Mun
0804808000,Laoang,Region VIII (Eastern Visayas),Northern Samar,Mun
0804809000,Lapinig,Region VIII (Eastern Visayas),Northern Samar,Mun
0804810000,Las Navas,Region VIII (Eastern Visayas),Northern Samar,Mun
0804811000,Lavezares,Region VIII (Eastern Visayas),Northern Samar,Mun
0804824000,Lope De Vega,Region VIII (Eastern Visayas),Northern Samar,Mun
0804812000,Mapanas,Region VIII (Eastern Visayas),Northern Samar,Mun
0804813000,Mondragon,Region VIII (Eastern Visayas),Northern Samar,Mun
0804814000,Palapag,Region VIII (Eastern Visayas),Northern Samar,Mun
0804815000,Pambujan,Region VIII (Eastern Visayas),Northern Samar,Mun
0804816000,Rosario,Region VIII (Eastern Visayas),Northern Samar,Mun
0804817000,San Antonio,Region VIII (Eastern Visayas),Northern Samar,Mun
0804818000,San Isidro,Region VIII (Eastern Visayas),Northern Samar,Mun
0804819000,San Jose,Region VIII (Eastern Visayas),Northern Samar,Mun
0804820000,San Roque,Region VIII (Eastern Visayas),Northern Samar,Mun
0804821000,San Vicente,Region VIII (Eastern Visayas),Northern Samar,Mun
0804822000,Silvino Lobos,Region VIII (Eastern Visayas),Northern Samar,Mun
0804823000,Victoria,Region VIII (Eastern Visayas),Northern Samar,Mun
0806001000,Almagro,Region VIII (Eastern Visayas),Samar,Mun
0806002000,Basey,Region VIII (Eastern Visayas),Samar,Mun
0806003000,City of Calbayog,Region VIII (Eastern Visayas),Samar,City
0806004000,Calbiga,Region VIII (Eastern Visayas),Samar,Mun
0806005000,City of Catbalogan,Region VIII (Eastern Visayas),Samar,City
0806006000,Daram,Region VIII (Eastern Visayas),Samar,Mun
0806007000,Gandara,Region VIII (Eastern Visayas),Samar,Mun
0806008000,Hinabangan,Region VIII (Eastern Visayas),Samar,Mun
0806009000,Jiabong,Region VIII (Eastern Visayas),Samar,Mun
0806010000,Marabut,Region VIII (Eastern Visayas),Samar,Mun
0806011000,Matuguinao,Region VIII (Eastern Visayas),Samar,Mun
0806012000,Motiong,Region VIII (Eastern Visayas),Samar,Mun
0806026000,Pagsanghan,Region VIII (Eastern Visayas),Samar,Mun
0806022000,Paranas,Region VIII (Eastern Visayas),Samar,Mun
0806013000,Pinabacdao,Region VIII (Eastern Visayas),Samar,Mun
0806025000,San Jorge,Region VIII (Eastern Visayas),Samar,Mun
0806014000,San Jose De Buan,Region VIII (Eastern Visayas),Samar,Mun
0806015000,San Sebastian,Region VIII (Eastern Visayas),Samar,Mun
0806016000,Santa Margarita,Region VIII (Eastern Visayas),Samar,Mun
0806017000,Santa Rita,Region VIII (Eastern Visayas),Samar,Mun
0806018000,Santo Ni̱o,Region VIII (Eastern Visayas),Samar,Mun
0806024000,Tagapul-An,Region VIII (Eastern Visayas),Samar,Mun
0806019000,Talalora,Region VIII (Eastern Visayas),Samar,Mun
0806020000,Tarangnan,Region VIII (Eastern Visayas),Samar,Mun
0806021000,Villareal,Region VIII (Eastern Visayas),Samar,Mun
0806023000,Zumarraga,Region VIII (Eastern Visayas),Samar,Mun
0806401000,Anahawan,Region VIII (Eastern Visayas),Southern Leyte,Mun
0806402000,Bontoc,Region VIII (Eastern Visayas),Southern Leyte,Mun
0806403000,Hinunangan,Region VIII (Eastern Visayas),Southern Leyte,Mun
0806404000,Hinundayan,Region VIII (Eastern Visayas),Southern Leyte,Mun
0806405000,Libagon,Region VIII (Eastern Visayas),Southern Leyte,Mun
0806406000,Liloan,Region VIII (Eastern Visayas),Southern Leyte,Mun
0806419000,Limasawa,Region VIII (Eastern Visayas),Southern Leyte,Mun
0806407000,City of Maasin,Region VIII (Eastern Visayas),Southern Leyte,City
0806408000,Macrohon,Region VIII (Eastern Visayas),Southern Leyte,Mun
0806409000,Malitbog,Region VIII (Eastern Visayas),Southern Leyte,Mun
0806410000,Padre Burgos,Region VIII (Eastern Visayas),Southern Leyte,Mun
0806411000,Pintuyan,Region VIII (Eastern Visayas),Southern Leyte,Mun
0806412000,Saint Bernard,Region VIII (Eastern Visayas),Southern Leyte,Mun
0806413000,San Francisco,Region VIII (Eastern Visayas),Southern Leyte,Mun
0806414000,San Juan,Region VIII (Eastern Visayas),Southern Leyte,Mun
0806415000,San Ricardo,Region VIII (Eastern Visayas),Southern Leyte,Mun
0806416000,Silago,Region VIII (Eastern Visayas),Southern Leyte,Mun
0806417000,Sogod,Region VIII (Eastern Visayas),Southern Leyte,Mun
0806418000,Tomas Oppus,Region VIII (Eastern Visayas),Southern Leyte,Mun
1001301000,Baungon,Region X (Northern Mindanao),Bukidnon,Mun
1001322000,Cabanglasan,Region X (Northern Mindanao),Bukidnon,Mun
1001302000,Damulog,Region X (Northern Mindanao),Bukidnon,Mun
1001303000,Dangcagan,Region X (Northern Mindanao),Bukidnon,Mun
1001304000,Don Carlos,Region X (Northern Mindanao),Bukidnon,Mun
1001305000,Impasug-ong,Region X (Northern Mindanao),Bukidnon,Mun
1001306000,Kadingilan,Region X (Northern Mindanao),Bukidnon,Mun
1001307000,Kalilangan,Region X (Northern Mindanao),Bukidnon,Mun
1001308000,Kibawe,Region X (Northern Mindanao),Bukidnon,Mun
1001309000,Kitaotao,Region X (Northern Mindanao),Bukidnon,Mun
1001310000,Lantapan,Region X (Northern Mindanao),Bukidnon,Mun
1001311000,Libona,Region X (Northern Mindanao),Bukidnon,Mun
1001312000,City of Malaybalay,Region X (Northern Mindanao),Bukidnon,City
1001313000,Malitbog,Region X (Northern Mindanao),Bukidnon,Mun
1001314000,Manolo Fortich,Region X (Northern Mindanao),Bukidnon,Mun
1001315000,Maramag,Region X (Northern Mindanao),Bukidnon,Mun
1001316000,Pangantucan,Region X (Northern Mindanao),Bukidnon,Mun
1001317000,Quezon,Region X (Northern Mindanao),Bukidnon,Mun
1001318000,San Fernando,Region X (Northern Mindanao),Bukidnon,Mun
1001319000,Sumilao,Region X (Northern Mindanao),Bukidnon,Mun
1001320000,Talakag,Region X (Northern Mindanao),Bukidnon,Mun
1001321000,City of Valencia,Region X (Northern Mindanao),Bukidnon,City
1001801000,Catarman,Region X (Northern Mindanao),Camiguin,Mun
1001802000,Guinsiliban,Region X (Northern Mindanao),Camiguin,Mun
1001803000,Mahinog,Region X (Northern Mindanao),Camiguin,Mun
1001804000,Mambajao,Region X (Northern Mindanao),Camiguin,Mun
1001805000,Sagay,Region X (Northern Mindanao),Camiguin,Mun
1003501000,Bacolod,Region X (Northern Mindanao),Lanao del Norte,Mun
1003502000,Baloi,Region X (Northern Mindanao),Lanao del Norte,Mun
1003503000,Baroy,Region X (Northern Mindanao),Lanao del Norte,Mun
1030900000,City of Iligan,Region X (Northern Mindanao),Lanao del Norte,City
1003505000,Kapatagan,Region X (Northern Mindanao),Lanao del Norte,Mun
1003507000,Kauswagan,Region X (Northern Mindanao),Lanao del Norte,Mun
1003508000,Kolambugan,Region X (Northern Mindanao),Lanao del Norte,Mun
1003509000,Lala,Region X (Northern Mindanao),Lanao del Norte,Mun
1003510000,Linamon,Region X (Northern Mindanao),Lanao del Norte,Mun
1003511000,Magsaysay,Region X (Northern Mindanao),Lanao del Norte,Mun
1003512000,Maigo,Region X (Northern Mindanao),Lanao del Norte,Mun
1003513000,Matungao,Region X (Northern Mindanao),Lanao del Norte,Mun
1003514000,Munai,Region X (Northern Mindanao),Lanao del Norte,Mun
1003515000,Nunungan,Region X (Northern Mindanao),Lanao del Norte,Mun
1003516000,Pantao Ragat,Region X (Northern Mindanao),Lanao del Norte,Mun
1003523000,Pantar,Region X (Northern Mindanao),Lanao del Norte,Mun
1003517000,Poona Piagapo,Region X (Northern Mindanao),Lanao del Norte,Mun
1003518000,Salvador,Region X (Northern Mindanao),Lanao del Norte,Mun
1003519000,Sapad,Region X (Northern Mindanao),Lanao del Norte,Mun
1003506000,Sultan Naga Dimaporo,Region X (Northern Mindanao),Lanao del Norte,Mun
1003520000,Tagoloan,Region X (Northern Mindanao),Lanao del Norte,Mun
1003521000,Tangcal,Region X (Northern Mindanao),Lanao del Norte,Mun
1003522000,Tubod,Region X (Northern Mindanao),Lanao del Norte,Mun
1004201000,Aloran,Region X (Northern Mindanao),Misamis Occidental,Mun
1004202000,Baliangao,Region X (Northern Mindanao),Misamis Occidental,Mun
1004203000,Bonifacio,Region X (Northern Mindanao),Misamis Occidental,Mun
1004204000,Calamba,Region X (Northern Mindanao),Misamis Occidental,Mun
1004205000,Clarin,Region X (Northern Mindanao),Misamis Occidental,Mun
1004206000,Concepcion,Region X (Northern Mindanao),Misamis Occidental,Mun
1004217000,Don Victoriano Chiongbian,Region X (Northern Mindanao),Misamis Occidental,Mun
1004207000,Jimenez,Region X (Northern Mindanao),Misamis Occidental,Mun
1004208000,Lopez Jaena,Region X (Northern Mindanao),Misamis Occidental,Mun
1004209000,City of Oroquieta,Region X (Northern Mindanao),Misamis Occidental,City
1004210000,City of Ozamiz,Region X (Northern Mindanao),Misamis Occidental,City
1004211000,Panaon,Region X (Northern Mindanao),Misamis Occidental,Mun
1004212000,Plaridel,Region X (Northern Mindanao),Misamis Occidental,Mun
1004213000,Sapang Dalaga,Region X (Northern Mindanao),Misamis Occidental,Mun
1004214000,Sinacaban,Region X (Northern Mindanao),Misamis Occidental,Mun
1004215000,City of Tangub,Region X (Northern Mindanao),Misamis Occidental,City
1004216000,Tudela,Region X (Northern Mindanao),Misamis Occidental,Mun
1004301000,Alubijid,Region X (Northern Mindanao),Misamis Oriental,Mun
1004302000,Balingasag,Region X (Northern Mindanao),Misamis Oriental,Mun
1004303000,Balingoan,Region X (Northern Mindanao),Misamis Oriental,Mun
1004304000,Binuangan,Region X (Northern Mindanao),Misamis Oriental,Mun
1030500000,City of Cagayan De Oro,Region X (Northern Mindanao),Misamis Oriental,City
1004306000,Claveria,Region X (Northern Mindanao),Misamis Oriental,Mun
1004307000,City of El Salvador,Region X (Northern Mindanao),Misamis Oriental,City
1004308000,City of Gingoog,Region X (Northern Mindanao),Misamis Oriental,City
1004309000,Gitagum,Region X (Northern Mindanao),Misamis Oriental,Mun
1004310000,Initao,Region X (Northern Mindanao),Misamis Oriental,Mun
1004311000,Jasaan,Region X (Northern Mindanao),Misamis Oriental,Mun
1004312000,Kinoguitan,Region X (Northern Mindanao),Misamis Oriental,Mun
1004313000,Lagonglong,Region X (Northern Mindanao),Misamis Oriental,Mun
1004314000,Laguindingan,Region X (Northern Mindanao),Misamis Oriental,Mun
1004315000,Libertad,Region X (Northern Mindanao),Misamis Oriental,Mun
1004316000,Lugait,Region X (Northern Mindanao),Misamis Oriental,Mun
1004317000,Magsaysay,Region X (Northern Mindanao),Misamis Oriental,Mun
1004318000,Manticao,Region X (Northern Mindanao),Misamis Oriental,Mun
1004319000,Medina,Region X (Northern Mindanao),Misamis Oriental,Mun
1004320000,Naawan,Region X (Northern Mindanao),Misamis Oriental,Mun
1004321000,Opol,Region X (Northern Mindanao),Misamis Oriental,Mun
1004322000,Salay,Region X (Northern Mindanao),Misamis Oriental,Mun
1004323000,Sugbongcogon,Region X (Northern Mindanao),Misamis Oriental,Mun
1004324000,Tagoloan,Region X (Northern Mindanao),Misamis Oriental,Mun
1004325000,Talisayan,Region X (Northern Mindanao),Misamis Oriental,Mun
1004326000,Villanueva,Region X (Northern Mindanao),Misamis Oriental,Mun
1108201000,Compostela,Region XI (Davao Region),Davao de Oro,Mun
1108202000,Laak,Region XI (Davao Region),Davao de Oro,Mun
1108203000,Mabini,Region XI (Davao Region),Davao de Oro,Mun
1108204000,Maco,Region XI (Davao Region),Davao de Oro,Mun
1108205000,Maragusan,Region XI (Davao Region),Davao de Oro,Mun
1108206000,Mawab,Region XI (Davao Region),Davao de Oro,Mun
1108207000,Monkayo,Region XI (Davao Region),Davao de Oro,Mun
1108208000,Montevista,Region XI (Davao Region),Davao de Oro,Mun
1108209000,Nabunturan,Region XI (Davao Region),Davao de Oro,Mun
1108210000,New Bataan,Region XI (Davao Region),Davao de Oro,Mun
1108211000,Pantukan,Region XI (Davao Region),Davao de Oro,Mun
1102301000,Asuncion,Region XI (Davao Region),Davao del Norte,Mun
1102323000,Braulio E. Dujali,Region XI (Davao Region),Davao del Norte,Mun
1102303000,Carmen,Region XI (Davao Region),Davao del Norte,Mun
1102317000,Island Garden City of Samal,Region XI (Davao Region),Davao del Norte,City
1102305000,Kapalong,Region XI (Davao Region),Davao del Norte,Mun
1102314000,New Corella,Region XI (Davao Region),Davao del Norte,Mun
1102315000,City of Panabo,Region XI (Davao Region),Davao del Norte,City
1102324000,San Isidro,Region XI (Davao Region),Davao del Norte,Mun
1102318000,Santo Tomas,Region XI (Davao Region),Davao del Norte,Mun
1102319000,City of Tagum,Region XI (Davao Region),Davao del Norte,City
1102322000,Talaingod,Region XI (Davao Region),Davao del Norte,Mun
1102401000,Bansalan,Region XI (Davao Region),Davao del Sur,Mun
1130700000,City of Davao,Region XI (Davao Region),Davao del Sur,City
1102403000,City of Digos,Region XI (Davao Region),Davao del Sur,City
1102404000,Hagonoy,Region XI (Davao Region),Davao del Sur,Mun
1102406000,Kiblawan,Region XI (Davao Region),Davao del Sur,Mun
1102407000,Magsaysay,Region XI (Davao Region),Davao del Sur,Mun
1102408000,Malalag,Region XI (Davao Region),Davao del Sur,Mun
1102410000,Matanao,Region XI (Davao Region),Davao del Sur,Mun
1102411000,Padada,Region XI (Davao Region),Davao del Sur,Mun
1102412000,Santa Cruz,Region XI (Davao Region),Davao del Sur,Mun
1102414000,Sulop,Region XI (Davao Region),Davao del Sur,Mun
1108601000,Don Marcelino,Region XI (Davao Region),Davao Occidental,Mun
1108602000,Jose Abad Santos,Region XI (Davao Region),Davao Occidental,Mun
1108603000,Malita,Region XI (Davao Region),Davao Occidental,Mun
1108604000,Santa Maria,Region XI (Davao Region),Davao Occidental,Mun
1108605000,Sarangani,Region XI (Davao Region),Davao Occidental,Mun
1102501000,Baganga,Region XI (Davao Region),Davao Oriental,Mun
1102502000,Banaybanay,Region XI (Davao Region),Davao Oriental,Mun
1102503000,Boston,Region XI (Davao Region),Davao Oriental,Mun
1102504000,Caraga,Region XI (Davao Region),Davao Oriental,Mun
1102505000,Cateel,Region XI (Davao Region),Davao Oriental,Mun
1102506000,Governor Generoso,Region XI (Davao Region),Davao Oriental,Mun
1102507000,Lupon,Region XI (Davao Region),Davao Oriental,Mun
1102508000,Manay,Region XI (Davao Region),Davao Oriental,Mun
1102509000,City of Mati,Region XI (Davao Region),Davao Oriental,City
1102510000,San Isidro,Region XI (Davao Region),Davao Oriental,Mun
1102511000,Tarragona,Region XI (Davao Region),Davao Oriental,Mun
1204701000,Alamada,Region XII (SOCCSKSARGEN),Cotabato,Mun
1204717000,Aleosan,Region XII (SOCCSKSARGEN),Cotabato,Mun
1204715000,Antipas,Region XII (SOCCSKSARGEN),Cotabato,Mun
1204718000,Arakan,Region XII (SOCCSKSARGEN),Cotabato,Mun
1204716000,Banisilan,Region XII (SOCCSKSARGEN),Cotabato,Mun
1204702000,Carmen,Region XII (SOCCSKSARGEN),Cotabato,Mun
1204703000,Kabacan,Region XII (SOCCSKSARGEN),Cotabato,Mun
1204704000,City of Kidapawan,Region XII (SOCCSKSARGEN),Cotabato,City
1204705000,Libungan,Region XII (SOCCSKSARGEN),Cotabato,Mun
1204710000,M'Lang,Region XII (SOCCSKSARGEN),Cotabato,Mun
1204706000,Magpet,Region XII (SOCCSKSARGEN),Cotabato,Mun
1204707000,Makilala,Region XII (SOCCSKSARGEN),Cotabato,Mun
1204708000,Matalam,Region XII (SOCCSKSARGEN),Cotabato,Mun
1204709000,Midsayap,Region XII (SOCCSKSARGEN),Cotabato,Mun
1204711000,Pigkawayan,Region XII (SOCCSKSARGEN),Cotabato,Mun
